index,match_id,player_slot,steam_id,personaname,assists,deaths,denies,gold_per_min,hero_id,item_0,item_1,item_2,item_3,item_4,item_5,kills,xp_per_min,isRadiant,win,kills_per_min,last_hits_per_min,hero_damage_per_min,hero_healing_per_min,tower_damage_per_min
2900,7715590266,0,176158708,Denz,0,7,0,167,30,Quelling Blade,Arcane Boots,Magic Wand,Wind Lace,Observer and Sentry Wards,Unknown Item,1,174,True,0,0.0531914893617021,0.6382978723404255,177.8191489361702,0.0,0.0
2901,7715590266,1,412910858,Vahee,1,4,0,386,21,Vitality Booster,Power Treads,Magic Wand,Maelstrom,Bracer,Circlet,1,339,True,0,0.0531914893617021,6.329787234042553,488.24468085106383,0.0,23.829787234042552
2902,7715590266,2,1068676453,Aboba,0,5,4,414,59,Boots of Speed,Bracer,Armlet of Mordiggian,Gauntlets of Strength,Gauntlets of Strength,Sange,0,462,True,0,0.0,7.127659574468085,143.77659574468083,0.0,53.29787234042553
2903,7715590266,3,1090568489,SectumSempra,0,5,1,139,68,Observer Ward,Arcane Boots,Unknown Item,Magic Wand,Enchanted Mango,Unknown Item,0,199,True,0,0.0,0.2659574468085106,96.48936170212764,0.0,0.0
2904,7715590266,4,183270733,wannacoffee,0,5,2,463,25,Maelstrom,Dragon Lance,Falcon Blade,Iron Branch,Null Talisman,Boots of Speed,0,535,True,0,0.0,9.840425531914894,300.6914893617021,0.0,37.4468085106383
2905,7715590266,128,80599925,Exterminator,7,0,0,296,26,Tango,Blink Dagger,Smoke of Deceit,Tranquil Boots,Magic Wand,Blood Grenade,2,395,False,1,0.1063829787234042,0.6382978723404255,135.79787234042553,0.0,26.22340425531915
2906,7715590266,129,1103355581,titik,9,0,2,662,98,Bracer,Blink Dagger,Arcane Boots,Mekansm,Kaya and Sange,Tiara of Selemene,10,626,False,1,0.5319148936170213,8.03191489361702,722.7127659574468,20.47872340425532,71.01063829787233
2907,7715590266,130,1045494300,babyface,10,0,0,478,107,Bottle,Quelling Blade,Spirit Vessel,Kaya,Power Treads,Ogre Axe,1,602,False,1,0.0531914893617021,6.117021276595745,293.51063829787233,45.74468085106383,80.79787234042553
2908,7715590266,131,301477244,ShinraTensei,13,1,3,404,45,Null Talisman,Arcane Boots,Magic Wand,Solar Crest,Blood Grenade,Enchanted Mango,6,495,False,1,0.3191489361702127,2.606382978723404,400.4255319148936,208.29787234042556,217.6063829787234
2909,7715590266,132,181339278,Pudre,6,1,0,628,44,Circlet,Power Treads,Battle Fury,Desolator,Orb of Corrosion,Magic Stick,7,659,False,1,0.3723404255319149,8.351063829787234,375.5851063829787,0.0,89.84042553191489
2910,7715583261,0,125445069,⁵²,3,4,22,746,10,Power Treads,Manta Style,Falcon Blade,Swift Blink,Black King Bar,Khanda,8,915,True,1,0.1818870784388025,10.845017051913604,715.0208412277377,0.0,372.5956801818871
2911,7715583261,1,402583877,A Ghost,15,4,9,498,96,Force Staff,Wind Waker,Phase Boots,Blink Dagger,Black King Bar,Unknown Item,3,703,True,1,0.0682076544145509,7.2754831375521025,474.9526335733232,0.0,22.417582417582416
2912,7715583261,2,323562138,city shut down,7,4,10,884,52,Bloodstone,Wind Waker,Black King Bar,Arcane Blink,Boots of Travel 2,Kaya and Sange,11,1115,True,1,0.2500947328533535,15.778704054566123,1026.3887836301628,0.0,311.0723758999621
2913,7715583261,3,1682179459,TRUE RELIGION ひひひ,16,4,0,364,123,Aghanim's Scepter,Arcane Boots,Magic Wand,Unknown Item,Force Staff,Blink Dagger,2,577,True,1,0.0454717696097006,1.8188707843880256,363.3876468359227,0.0,9.730958696475938
2914,7715583261,4,122817493,we own this mm,13,5,1,377,90,Aghanim's Scepter,Force Staff,Eul's Scepter of Divinity,Tranquil Boots,Smoke of Deceit,Observer and Sentry Wards,0,626,True,1,0.0,3.387646835922698,291.2239484653278,120.0454717696097,7.980295566502463
2915,7715583261,128,995397364,BOTS 2,6,5,14,576,35,Mjollnir,Eye of Skadi,Crystalys,Hurricane Pike,Power Treads,Magic Wand,6,557,False,0,0.1364153088291019,8.980674497915878,760.0606290261462,0.0,139.4846532777567
2916,7715583261,129,155347318,tv/KERTENKELE,6,3,9,455,129,Phase Boots,Black King Bar,Blink Dagger,Eternal Shroud,Soul Ring,Mage Slayer,6,497,False,0,0.1364153088291019,5.63849943160288,365.4566123531641,0.0,4.206138688897309
2917,7715583261,130,298683250,BoraNija,12,4,9,448,57,Blink Dagger,Phase Boots,Phylactery,Black King Bar,Magic Wand,Hand of Midas,3,532,False,0,0.0682076544145509,5.183781735505874,408.0409245926487,96.44562334217508,0.0
2918,7715583261,131,123717676,did u see oytun?,13,1,2,392,86,Aghanim's Scepter,Force Staff,Blink Dagger,Arcane Boots,Unknown Item,Aether Lens,2,485,False,0,0.0454717696097006,4.820007578628268,454.8995831754452,9.09435392194013,0.0
2919,7715583261,132,163061132,Stoic,9,11,17,262,51,Tranquil Boots,Magic Wand,Solar Crest,Force Staff,Cloak,Shadow Amulet,3,389,False,0,0.0682076544145509,0.7730200833649109,308.2303902993558,0.0,0.0
2920,7715552818,0,1103355581,titik,5,1,1,608,21,Power Treads,Blink Dagger,Hurricane Pike,Diffusal Blade,Wraith Band,Wraith Band,6,578,True,1,0.2962962962962963,6.765432098765432,497.5308641975309,0.0,373.9753086419753
2921,7715552818,1,1045494300,babyface,9,0,0,694,120,Diffusal Blade,Aghanim's Scepter,Blink Dagger,Magic Wand,Arcane Boots,Bottle,4,827,True,1,0.1975308641975308,9.925925925925926,496.9382716049383,0.0,119.75308641975307
2922,7715552818,2,80599925,Exterminator,7,4,1,347,26,Tango,Blink Dagger,Tranquil Boots,Smoke of Deceit,Magic Wand,Aether Lens,3,469,True,1,0.1481481481481481,0.8888888888888888,199.7037037037037,0.0,21.62962962962963
2923,7715552818,3,301477244,ShinraTensei,8,4,3,283,84,Tango,Arcane Boots,Glimmer Cape,Magic Wand,Circlet,Observer and Sentry Wards,0,281,True,1,0.0,0.9876543209876544,86.37037037037037,6.172839506172839,48.04938271604938
2924,7715552818,4,181339278,Pudre,6,1,1,786,48,Crystalys,Power Treads,Manta Style,Dragon Lance,Magic Wand,Mask of Madness,6,811,True,1,0.2962962962962963,12.098765432098766,522.9135802469136,0.0,454.41975308641975
2925,7715552818,128,176158708,Denz,3,2,0,251,30,Magic Wand,Arcane Boots,Blood Grenade,Smoke of Deceit,Observer and Sentry Wards,Force Staff,1,358,False,0,0.0493827160493827,1.8271604938271604,146.02469135802468,0.0,0.8888888888888888
2926,7715552818,129,412910858,Vahee,1,4,3,486,97,Blink Dagger,Power Treads,Magic Wand,Echo Sabre,Diadem,Wraith Band,1,524,False,0,0.0493827160493827,8.395061728395062,125.08641975308642,0.0,50.41975308641975
2927,7715552818,130,1068676453,Aboba,2,5,0,499,52,Iron Branch,Kaya and Sange,Eul's Scepter of Divinity,Arcane Boots,Unknown Item,Bottle,3,507,False,0,0.1481481481481481,6.814814814814815,487.4567901234568,0.0,72.8395061728395
2928,7715552818,131,183270733,wannacoffee,4,5,2,541,6,Manta Style,Dragon Lance,Power Treads,Wraith Band,Blade of Alacrity,Wraith Band,2,569,False,0,0.0987654320987654,9.135802469135802,307.25925925925924,0.0,57.53086419753087
2929,7715552818,132,1090568489,SectumSempra,4,3,0,254,5,Ogre Axe,Magic Wand,Circlet,Point Booster,Unknown Item,Tranquil Boots,3,316,False,0,0.1481481481481481,1.2839506172839503,154.6172839506173,0.0,0.0
2930,7715546590,0,1029972951,if you not rank100dont talkto me,6,3,17,648,48,Manta Style,Power Treads,Mask of Madness,Wraith Band,Magic Wand,Wind Lace,4,640,True,1,0.1820940819423369,9.514415781487102,309.2412746585736,0.0,561.2139605462822
2931,7715546590,1,355782716,satori,14,5,14,383,51,Tranquil Boots,Chainmail,Spirit Vessel,Unknown Item,Unknown Item,Magic Wand,7,552,True,1,0.3186646433990895,0.9104704097116844,545.0531107738999,33.050075872534144,10.15174506828528
2932,7715546590,2,1675297152,casino,15,1,13,687,29,Phase Boots,Meteor Hammer,Magic Wand,Vladmir's Offering,Mage Slayer,Bracer,9,831,True,1,0.409711684370258,7.87556904400607,741.896813353566,82.2154779969651,170.98634294385434
2933,7715546590,3,1146548664,Enma,13,5,15,639,97,Blink Dagger,Yasha,Power Treads,Echo Sabre,Bracer,Diadem,14,706,True,1,0.6373292867981791,4.916540212443096,812.094081942337,0.0,222.8831562974204
2934,7715546590,4,1486792934,mitokiromi,27,3,0,360,86,Magic Wand,Observer Ward,Unknown Item,Unknown Item,Guardian Greaves,Unknown Item,5,621,True,1,0.2276176024279211,0.5007587253414264,556.4339908952959,195.79666160849771,21.66919575113809
2935,7715546590,128,1707731674,,6,12,1,236,87,Magic Wand,Observer and Sentry Wards,Arcane Boots,Void Stone,Wind Lace,Unknown Item,3,275,False,0,0.1365705614567526,1.0015174506828528,654.1729893778453,0.0,0.0
2936,7715546590,129,1646045109,~.~,5,13,4,441,52,Arcane Boots,Eul's Scepter of Divinity,Null Talisman,Magic Wand,Cloak,Kaya,8,457,False,0,0.3641881638846738,3.732928679817906,1218.072837632777,0.0,96.87405159332324
2937,7715546590,130,1151503178,4lenomandradoto,3,4,8,362,123,Power Treads,Maelstrom,Wraith Band,Ring of Basilius,Staff of Wizardry,Sentry Ward,2,418,False,0,0.0910470409711684,4.688922610015175,543.0045523520486,0.0,1.0925644916540214
2938,7715546590,131,1708234650,知らない,1,4,2,141,10,Magic Wand,Unknown Item,Unknown Item,Unknown Item,Unknown Item,Null Talisman,0,84,False,0,0.0,0.409711684370258,33.186646433990894,0.0,0.0
2939,7715546590,132,1073591245,Sandq,4,8,1,398,38,Blink Dagger,Arcane Boots,Clarity,Aghanim's Scepter,Unknown Item,Unknown Item,3,415,False,0,0.1365705614567526,5.007587253414265,651.350531107739,5.690440060698028,0.5462822458270107
2940,7715502520,0,995397364,BOTS 2,13,6,22,627,56,Scythe of Vyse,Daedalus,Gleipnir,Black King Bar,Power Treads,Falcon Blade,5,794,True,0,0.100502512562814,8.582914572864322,680.0,8.040201005025125,84.94472361809045
2941,7715502520,1,155347318,tv/KERTENKELE,16,6,5,484,23,Refresher Orb,Blade Mail,Black King Bar,Phase Boots,Aghanim's Scepter,Null Talisman,5,660,True,0,0.100502512562814,5.105527638190955,548.7437185929648,0.0,8.884422110552764
2942,7715502520,2,298683250,BoraNija,6,4,13,735,25,Boots of Travel,Black King Bar,Monkey King Bar,Satanic,Gleipnir,Hurricane Pike,12,895,True,0,0.2412060301507537,11.336683417085426,625.9497487437186,0.0,235.69849246231155
2943,7715502520,3,123717676,did u see oytun?,18,9,6,308,3,Bracer,Force Staff,Blink Dagger,Arcane Boots,Observer and Sentry Wards,Aether Lens,2,409,True,0,0.0402010050251256,1.849246231155779,280.7437185929648,2.512562814070352,2.07035175879397
2944,7715502520,4,163061132,Stoic,15,12,15,297,51,Tranquil Boots,Magic Wand,Drum of Endurance,Force Staff,Observer Ward,Aghanim's Scepter,3,382,True,0,0.0603015075376884,1.4874371859296482,316.94472361809045,8.040201005025125,1.7688442211055275
2945,7715502520,128,125445069,⁵²,21,2,5,935,89,Boots of Travel 2,Manta Style,Bloodthorn,Scythe of Vyse,Butterfly,Eternal Shroud,6,861,False,1,0.1206030150753768,17.467336683417084,695.8190954773869,0.0,405.60804020100505
2946,7715502520,129,402583877,A Ghost,13,10,6,534,2,Refresher Orb,Blade Mail,Phase Boots,Blink Dagger,Black King Bar,Octarine Core,14,771,False,1,0.2814070351758794,5.366834170854271,686.9748743718593,0.0,6.271356783919598
2947,7715502520,130,323562138,city shut down,21,5,7,779,120,Shiva's Guard,Disperser,Aghanim's Scepter,Arcane Blink,Octarine Core,Linken's Sphere,9,1107,False,1,0.1809045226130653,12.201005025125628,855.8793969849246,0.0,51.93969849246231
2948,7715502520,131,1682179459,TRUE RELIGION ひひひ,23,4,1,400,123,Gleipnir,Arcane Boots,Magic Wand,Unknown Item,Hurricane Pike,Unknown Item,7,625,False,1,0.1407035175879397,2.592964824120603,664.1809045226131,0.0,14.85427135678392
2949,7715502520,132,122817493,we own this mm,25,6,2,383,90,Dust of Appearance,Solar Crest,Force Staff,Great Healing Lotus,Pipe of Insight,Tranquil Boots,1,636,False,1,0.0201005025125628,2.07035175879397,427.5979899497488,345.52763819095475,3.959798994974874
2950,7715446234,0,992327405,Dust_2,19,0,7,431,35,Magic Wand,Urn of Shadows,Tranquil Boots,Khanda,Iron Branch,Unknown Item,6,589,True,1,0.2819107282693813,1.7854346123727485,732.9209083790132,56.24119028974157,43.8371182458888
2951,7715446234,1,1232094007,Nightfull,6,3,0,665,25,Null Talisman,Gleipnir,Black King Bar,Boots of Speed,Null Talisman,Iron Branch,7,795,True,1,0.3288958496476115,10.52466718872357,699.7024275646045,0.0,166.93813625685198
2952,7715446234,2,202984325,EmbraceTheLight,11,3,7,582,43,Power Treads,Eul's Scepter of Divinity,Unknown Item,Witch Blade,Unknown Item,Magic Wand,8,595,True,1,0.3758809710258418,5.967110415035238,685.3719655442443,0.0,238.35552075176196
2953,7715446234,3,162724090,Sandy,18,3,3,431,86,Blink Dagger,Arcane Boots,Magic Wand,Unknown Item,Circlet,Phylactery,7,565,True,1,0.3288958496476115,1.8324197337509789,806.8754894283476,0.0,40.971025841816754
2954,7715446234,4,1170923497,AKID,11,1,9,612,81,Circlet,Power Treads,Orchid Malevolence,Magic Stick,Sange and Yasha,Armlet of Mordiggian,7,731,True,1,0.3288958496476115,7.094753328112764,677.9953014878621,0.0,144.2443226311668
2955,7715446234,128,928499811,Okoni,8,7,1,277,3,Blink Dagger,Arcane Boots,Observer and Sentry Wards,Iron Branch,Iron Branch,Wraith Band,5,367,False,0,0.2349256068911511,0.6577916992952231,397.1652310101801,0.0,0.0
2956,7715446234,129,1227183303,Randing,4,6,1,214,50,Force Staff,Arcane Boots,Observer and Sentry Wards,Wind Lace,Smoke of Deceit,Unknown Item,0,309,False,0,0.0,1.0806577916992952,204.1503523884103,91.94988253719654,7.235708692247455
2957,7715446234,130,1228355759,Kreen,6,7,3,362,2,Ring of Protection,Blink Dagger,Quelling Blade,Boots of Speed,Blade Mail,Vanguard,0,343,False,0,0.0,4.745497259201253,654.0798747063429,0.0,9.162098668754894
2958,7715446234,131,1185918470,tinkywinky,0,9,0,458,48,Dragon Lance,Mask of Madness,Power Treads,Wraith Band,Yasha,Diadem,2,553,False,0,0.0939702427564604,8.034455755677369,372.59201252936566,0.0,38.621769772905246
2959,7715446234,132,1200963940,ZodiAc!,5,6,1,452,74,Bracer,Spirit Vessel,Hand of Midas,Force Staff,Unknown Item,Boots of Speed,2,464,False,0,0.0939702427564604,4.839467501957713,384.5732184808144,0.0,0.0
2960,7715391044,0,1029972951,if you not rank100dont talkto me,3,8,12,549,72,Crystalys,Power Treads,Linken's Sphere,Morbid Mask,Aghanim's Scepter,Null Talisman,6,649,True,0,0.202474690663667,9.07761529808774,1163.7232845894264,0.0,0.0
2961,7715391044,1,1146548664,Enma,3,11,18,477,74,Power Treads,Linken's Sphere,Null Talisman,Circlet,Magic Wand,Witch Blade,9,501,True,0,0.3037120359955005,5.298087739032621,730.2924634420698,0.0,76.63667041619797
2962,7715391044,2,1675297152,casino,8,5,15,404,78,Boots of Speed,Spirit Vessel,Quelling Blade,Magic Wand,Radiance,Bracer,3,440,True,0,0.1012373453318335,5.230596175478065,717.806524184477,0.0,18.053993250843646
2963,7715391044,3,355782716,satori,13,12,2,241,100,Observer and Sentry Wards,Tranquil Boots,Magic Wand,Blink Dagger,Smoke of Deceit,Fluffy Hat,0,316,True,0,0.0,0.6749156355455568,324.8031496062992,0.0,0.0
2964,7715391044,4,1486792934,mitokiromi,11,6,3,274,86,Magic Wand,Observer Ward,Glimmer Cape,Blink Dagger,Arcane Boots,Smoke of Deceit,2,429,True,0,0.0674915635545556,1.687289088863892,576.5466816647919,0.0,0.0
2965,7715391044,128,117267178,гоблин,10,2,18,710,10,Power Treads,Black King Bar,Magic Wand,Manta Style,Khanda,Circlet,11,764,False,1,0.3712035995500563,8.368953880764904,1186.872890888639,0.0,616.8053993250844
2966,7715391044,129,1691312598,StivN,28,3,5,415,66,Arcane Boots,Mekansm,Heaven's Halberd,Ghost Scepter,Magic Wand,Vladmir's Offering,2,744,False,1,0.0674915635545556,2.0584926884139483,332.3622047244095,705.185601799775,58.75140607424072
2967,7715391044,130,1695786688,呪い.fumayoshi^_^,12,4,9,682,15,Manta Style,Orchid Malevolence,Power Treads,Magic Wand,Black King Bar,Morbid Mask,16,796,False,1,0.5399325084364455,6.816647919010124,1129.673790776153,0.0,191.5073115860517
2968,7715391044,131,1695617010,Yuui-,20,6,0,422,19,Arcane Boots,Blink Dagger,Eul's Scepter of Divinity,Unknown Item,Magic Wand,Unknown Item,5,613,False,1,0.1687289088863892,2.598425196850393,492.384701912261,0.9786276715410572,0.0
2969,7715391044,132,131774502,shiraga,13,5,21,590,21,Blink Dagger,Black King Bar,Power Treads,Gleipnir,Ghost Scepter,Bracer,8,730,False,1,0.2699662542182227,5.703037120359955,672.992125984252,0.0,135.6580427446569
2970,7715358499,0,1227183303,Randing,18,10,2,372,102,Tranquil Boots,Holy Locket,Drum of Endurance,Arcane Boots,Null Talisman,Mekansm,6,643,True,1,0.1895734597156398,0.4739336492890995,347.39336492891,330.5529225908373,28.12006319115324
2971,7715358499,1,1200963940,ZodiAc!,13,5,2,632,120,Arcane Boots,Maelstrom,Diffusal Blade,Manta Style,Skull Basher,Bottle,6,808,True,1,0.1895734597156398,7.424960505529226,545.5608214849922,0.0,130.36334913112165
2972,7715358499,2,928499811,Okoni,16,8,1,371,75,Arcane Boots,Refresher Orb,Ghost Scepter,Magic Wand,Null Talisman,Null Talisman,2,551,True,1,0.0631911532385466,1.8009478672985784,411.0268562401264,6.066350710900474,0.0
2973,7715358499,3,1228355759,Kreen,17,6,0,506,43,Arcane Boots,Magic Wand,Shiva's Guard,Wraith Band,Mekansm,Eul's Scepter of Divinity,4,621,True,1,0.1263823064770932,4.391785150078989,531.4375987361769,23.665086887835702,118.0094786729858
2974,7715358499,4,1185918470,tinkywinky,8,2,2,850,54,Satanic,Phase Boots,Armlet of Mordiggian,Desolator,Sange and Yasha,Radiance,20,1107,True,1,0.631911532385466,8.309636650868878,1335.608214849921,24.044233807266984,546.9510268562401
2975,7715358499,128,162724090,Sandy,16,7,4,334,87,Glimmer Cape,Aghanim's Scepter,Arcane Boots,Magic Wand,Circlet,Observer Ward,1,486,False,0,0.0315955766192733,1.895734597156398,311.34281200631915,3.949447077409163,1.9273301737756716
2976,7715358499,129,202984325,EmbraceTheLight,10,10,10,591,20,Power Treads,Hurricane Pike,Magic Wand,Aghanim's Scepter,Sange and Yasha,Wraith Band,7,836,False,0,0.2211690363349131,7.772511848341232,834.2812006319116,0.0,31.37440758293839
2977,7715358499,130,1232094007,Nightfull,13,7,2,550,92,Null Talisman,Boots of Bearing,Assault Cuirass,Magic Wand,Vladmir's Offering,Ogre Axe,10,741,False,0,0.315955766192733,5.718799368088468,1171.0584518167457,91.0268562401264,50.58451816745656
2978,7715358499,131,992327405,Dust_2,12,9,1,364,101,Null Talisman,Rod of Atos,Scythe of Vyse,Magic Wand,Null Talisman,Wind Lace,8,533,False,0,0.2527646129541864,1.042654028436019,833.6492890995261,0.0,0.0
2979,7715358499,132,1170923497,AKID,8,5,6,667,48,Daedalus,Power Treads,Manta Style,Dragon Lance,Magic Wand,Mask of Madness,4,786,False,0,0.1263823064770932,12.606635071090048,1167.0774091627172,0.0,109.73143759873618
2980,7715285990,0,1036752072,"Jenny, darling, u r my bestfrind",3,8,2,346,34,Blink Dagger,Soul Ring,Bottle,Platemail,Iron Branch,Crown,1,474,True,0,0.0387847446670976,5.235940530058177,552.2559793148029,0.0,0.0
2981,7715285990,1,41252380,박설희박르랜드,8,9,0,257,128,Sentry Ward,Magic Wand,Staff of Wizardry,Mekansm,Arcane Boots,Fluffy Hat,4,257,True,0,0.1551389786683904,1.279896574014221,428.2223658694247,54.376212023270845,0.0
2982,7715285990,2,383708329,,6,14,2,204,5,Glimmer Cape,Tranquil Boots,Unknown Item,Dust of Appearance,Magic Wand,Observer Ward,1,264,True,0,0.0387847446670976,0.96961861667744,268.46800258564963,0.0,0.0
2983,7715285990,3,1101162922,PAPA/PLAYER,5,4,1,378,67,Manta Style,Blade Mail,Wraith Band,Dust of Appearance,Quelling Blade,Power Treads,1,473,True,0,0.0387847446670976,6.4770523594053,197.99612152553328,0.0,12.837750484809307
2984,7715285990,4,429119978,Dark Creation,5,9,3,392,71,Magic Wand,Orb of Corrosion,Dust of Appearance,Phase Boots,Shadow Blade,Unknown Item,7,406,True,0,0.2714932126696832,3.2967032967032965,462.35294117647055,0.0,0.0
2985,7715285990,128,338530279,gwenchana,8,1,20,634,54,Sange and Yasha,Armlet of Mordiggian,Phase Boots,Bracer,Magic Wand,Radiance,5,730,False,1,0.193923723335488,9.191984486102132,416.8584356819651,4.111182934712346,380.5171299288946
2986,7715285990,129,94968558,Mi'yuki,9,1,12,569,101,Linken's Sphere,Aghanim's Scepter,Rod of Atos,Arcane Boots,Null Talisman,Null Talisman,21,637,False,1,0.8144796380090498,3.72333548804137,929.010989010989,4.266321913380737,30.096961861667744
2987,7715285990,130,188406999,Blues,24,1,4,570,137,Blink Dagger,Aghanim's Scepter,Bracer,Shiva's Guard,Phase Boots,Magic Wand,13,701,False,1,0.5042016806722689,5.197155785391079,831.4673561732385,0.0,73.84615384615384
2988,7715285990,131,338628241,KoKoNa,21,5,0,360,79,Dust of Appearance,Observer Ward,Iron Branch,Glimmer Cape,Aether Lens,Arcane Boots,3,440,False,1,0.1163542340012928,1.512605042016807,275.10019392372334,0.0,13.691014867485457
2989,7715285990,132,353818038,가을비,21,6,1,348,85,Arcane Boots,Iron Branch,Smoke of Deceit,Glimmer Cape,Mekansm,Cloak,2,433,False,1,0.0775694893341952,2.365869424692954,251.9069166127989,161.8875242404654,20.206851971557853
2990,7715283780,0,162724090,Sandy,22,6,4,396,87,Aghanim's Scepter,Unknown Item,Arcane Boots,Magic Wand,Unknown Item,Unknown Item,3,603,True,1,0.1007274762171236,2.38388360380526,463.5478455512031,0.0,2.6524902070509238
2991,7715283780,1,202984325,EmbraceTheLight,19,6,8,472,14,Blink Dagger,Phase Boots,Shiva's Guard,Bracer,Bracer,Ogre Axe,3,585,True,1,0.1007274762171236,5.6743144935646335,376.4521544487968,0.0,28.102965864577502
2992,7715283780,2,1232094007,Nightfull,11,7,1,564,136,Crystalys,Black King Bar,Bracer,Power Treads,Battle Fury,Bracer,7,651,True,1,0.2350307778399552,5.942921096810296,358.45551203133743,133.93396754336877,88.60660324566312
2993,7715283780,3,1170923497,AKID,10,2,6,799,48,Khanda,Power Treads,Manta Style,Butterfly,Dragon Lance,Mask of Madness,12,1115,True,1,0.4029099048684946,12.188024622271964,814.2137660884163,0.0,347.0397313933967
2994,7715283780,4,992327405,Dust_2,18,9,6,411,86,Magic Wand,Guardian Greaves,Unknown Item,Linken's Sphere,Unknown Item,Unknown Item,6,561,True,1,0.2014549524342473,2.719641857862339,522.4734191382205,115.13150531617237,22.5629546726357
2995,7715283780,128,1227183303,Randing,11,5,3,299,19,Blink Dagger,Force Staff,Arcane Boots,Unknown Item,Wind Lace,Staff of Wizardry,0,370,False,0,0.0,1.510912143256855,264.7453833240067,0.0,16.72076105204253
2996,7715283780,129,1228355759,Kreen,11,6,6,391,71,Phase Boots,Shadow Blade,Yasha,Wind Lace,Blade Mail,Bracer,4,480,False,0,0.1343033016228315,3.4247341913822047,635.6911024062674,0.0,18.903189703413545
2997,7715283780,130,928499811,Okoni,15,8,1,274,75,Force Staff,Arcane Boots,Dust of Appearance,Blood Grenade,Cornucopia,Null Talisman,2,370,False,0,0.0671516508114157,0.6379406827084498,461.3318410744264,0.0,0.0
2998,7715283780,131,1200963940,ZodiAc!,11,7,2,590,13,Bottle,Parasma,Blink Dagger,Power Treads,Kaya and Sange,Ogre Axe,9,699,False,0,0.302182428651371,7.688864017907107,696.4633463905988,0.0,51.70677112479015
2999,7715283780,132,1185918470,tinkywinky,1,5,12,728,46,Daedalus,Hurricane Pike,Power Treads,Wraith Band,Desolator,Monkey King Bar,15,857,False,0,0.5036373810856183,10.374930050363735,991.8298824846112,0.0,251.4829322887521
3000,7715272414,0,1695786688,呪い.fumayoshi^_^,20,1,2,683,43,Blink Dagger,Shiva's Guard,Boots of Travel,Eternal Shroud,Witch Blade,Kaya and Sange,17,984,True,1,0.4318374259102455,6.401354784081287,1264.801016088061,2.6926333615580016,193.74259102455545
3001,7715272414,1,1691312598,StivN,31,10,2,400,86,Arcane Boots,Blink Dagger,Unknown Item,Aether Lens,Aghanim's Scepter,Null Talisman,3,693,True,1,0.0762066045723962,1.5241320914479255,534.5893310753598,15.241320914479257,20.702794242167656
3002,7715272414,2,117267178,гоблин,13,5,12,769,95,Power Treads,Battle Fury,Monkey King Bar,Aghanim's Scepter,Black King Bar,Sange and Yasha,15,920,True,1,0.3810330228619814,9.043183742591024,1051.498729889924,0.0,571.346316680779
3003,7715272414,3,1695617010,Yuui-,29,5,2,592,21,Blink Dagger,Gleipnir,Orchid Malevolence,Gem of True Sight,Black King Bar,Arcane Boots,16,792,True,1,0.4064352243861134,4.36917866215072,879.6274343776461,0.0,26.443691786621507
3004,7715272414,4,131774502,shiraga,23,5,8,516,96,Veil of Discord,Blink Dagger,Phase Boots,Lotus Orb,Unknown Item,Aghanim's Scepter,11,751,True,1,0.279424216765453,4.216765453005928,632.692633361558,0.0,57.307366638442
3005,7715272414,128,1029972951,if you not rank100dont talkto me,15,9,16,625,15,Satanic,Power Treads,Gleipnir,Yasha,Heaven's Halberd,Eaglesong,4,809,False,0,0.1016088060965283,9.856054191363253,969.6528365791702,0.0,105.29212531752752
3006,7715272414,129,1146548664,Enma,8,8,13,637,97,Blink Dagger,Bracer,Harpoon,Manta Style,Power Treads,Linken's Sphere,8,945,False,0,0.2032176121930567,9.348010160880609,438.1879762912786,5.486875529212532,83.54784081287045
3007,7715272414,130,1675297152,casino,10,8,3,475,57,Phase Boots,Soul Ring,Blink Dagger,Black King Bar,Khanda,Bracer,3,703,False,0,0.0762066045723962,5.613886536833192,593.0143945808637,58.70448772226926,24.919559695173582
3008,7715272414,131,355782716,satori,18,18,2,280,87,Unknown Item,Arcane Boots,Circlet,Magic Stick,Point Booster,Unknown Item,2,299,False,0,0.0508044030482641,0.9144792548687553,317.3243014394581,0.0,4.674005080440304
3009,7715272414,132,1486792934,mitokiromi,9,19,2,316,79,Magic Wand,Observer Ward,Aghanim's Scepter,Blink Dagger,Arcane Boots,Smoke of Deceit,8,386,False,0,0.2032176121930567,0.7620660457239627,553.0313293818798,0.0,0.0
3010,7715270814,0,164962869,so boring games,14,1,19,872,72,Power Treads,Black King Bar,Aghanim's Scepter,Daedalus,Skull Basher,Satanic,12,830,True,1,0.3699897225077082,11.932168550873588,1057.3997944501543,0.0,482.4974306269271
3011,7715270814,1,208181197,adz,11,1,0,644,90,Boots of Travel,Blink Dagger,Spirit Vessel,Orchid Malevolence,Octarine Core,Iron Branch,9,696,True,1,0.2774922918807811,8.756423432682427,676.8036998972251,243.63823227132585,25.837615621788288
3012,7715270814,2,18180970,skruva den som pabbe,18,3,2,272,91,Mekansm,Glimmer Cape,Pavise,Holy Locket,Smoke of Deceit,Unknown Item,1,568,True,1,0.0308324768756423,0.6166495375128469,102.02466598150052,521.03802672148,48.77697841726619
3013,7715270814,3,117015167,Pablo,16,3,1,383,119,Arcane Boots,Bracer,Blink Dagger,Sentry Ward,Aether Lens,Glimmer Cape,10,598,True,1,0.3083247687564234,0.7708119218910586,469.30113052415214,6.012332990750258,42.48715313463515
